"KUNDNR";"LEISTUNG";"PREIS";"PREISMTL";"TEXT";"BERECHNEN";"GELOESCHT";"ABRECH";"ARTNR";"DATUM";"NRECHNUNG";"FREI1";"FREI2";"FREI3";"ANZAHL";"IDWDIENSTE";"KUNDENNR2";"KUNDENNAME";"KUNDENNAME2";"ANSPRECHPARTNER";"PLZ";"ORT";"STRASSE";"ANREDE";"PROJEKTTEXT"
"1172";"Partnerprovision";462,39;;"Abrechnung Monat Oktober 2004";"";"";"E";"PP-E";"16.11.2004";"";"16.11.2004";"";"";1;"517565717";"";"";"";"";"";"";"";"";""
"1065";"Allgemeine Dienstleistung";25;;"Update InhaberdatenVersandapodomains Dr. Kaul";"";"";"E";"SER";"31.10.2004";"";"18.11.2004";"";"";1;"518433311";"";"";"";"";"";"";"";"";""
"1240";"Webentwicklung / Design";1000;;"Endabrechnung auf Webseitenerstellunggemäß Angebotsmail vom 28.04.2004";"";"";"E";"WEB";"18.11.2004";"";"18.11.2004";"";"";1;"519201513";"";"";"";"";"";"";"";"";""
"1240";".de Registrierung";-7,5;;"Gutschrift Domainregistrierungeventvisionen.de";"";"";"E";"REG-DE";"18.11.2004";"";"18.11.2004";"";"";1;"520212613";"";"";"";"";"";"";"";"";""
"1065";"Vorregistrierung .eu Sunrise 1";75;;"Domain witch.eu";"";"";"E";"PRE-EU";"25.11.2005";"";"15.12.2005";"";"";1;"89692113";"";"";"";"";"";"";"";"";""
"1279";"Swinger 2000";42,2414;;"Lieferdatum 22.10.04";"";"";"E";"PG-2021";"21.10.2004";"";"22.11.2004";"";"";1;"5228314";"";"";"";"";"";"";"";"";""
"1279";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"21.10.2004";"";"22.11.2004";"";"";1;"52392814";"";"";"";"";"";"";"";"";""
"1279";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"21.10.2004";"";"22.11.2004";"";"";1;"52494014";"";"";"";"";"";"";"";"";""
"1065";"Arbeitsstunde Technik";45;;"Programmentwicklung zur schnellen Änderungvon Ziel IP-Adressen bei Serverausfall";"";"";"E";"STD-T";"07.12.2004";"";"28.12.2004";"";"";2;"547515212";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";85,74;;"";"";"";"E";"PP-E";"09.12.2004";"";"09.12.2004";"";"";1;"548353412";"";"";"";"";"";"";"";"";""
"1021";".fr Registrierung";-32;;"Gutschrift melaleuca.fr";"";"";"E";"REG-FR";"05.01.2005";"";"05.01.2005";"";"";1;"601161116";"";"";"";"";"";"";"";"";""
"1291";"Swinger 2000";66;;"";"";"";"E";"PG-2021-CH";"30.10.2004";"";"03.12.2004";"";"";1;"542474217";"";"";"";"";"";"";"";"";""
"1218";"Webentwicklung / Design";-1500;;"Ihre Abschlagszahlung vom 24.05.2004";"";"";"E";"WEB";"26.11.2004";"";"26.11.2004";"";"";1;"53032012";"";"";"";"";"";"";"";"";""
"1014";".de Registrierung";6,27;;"KK traumreise.deKK musste erneut gestartet werden wegenAblehnung der Freigabe";"";"";"E";"REG-DE";"06.12.2004";"";"03.01.2005";"";"";1;"543264616";"";"";"";"";"";"";"";"";""
"1022";"Werbeklick Bannerwerbung";0,05;;"Bannerklicks Januar 2005";"";"";"E";"CLICK-B";"04.03.2005";"";"04.03.2005";"";"";185;"678295014";"";"";"";"";"";"";"";"";""
"1022";"Werbeklick Bannerwerbung";0,05;;"Bannerwerbung www.urlaubsalarm.deDezember 2004";"";"";"E";"CLICK-B";"31.12.2004";"";"05.01.2005";"";"";26;"57514815";"";"";"";"";"";"";"";"";""
"1293";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"23.11.2004";"";"15.12.2004";"";"";1;"54912114";"";"";"";"";"";"";"";"";""
"1022";"Werbeklick Textlink";0,05;;"Textwerbung www.urlaubsalarm.deDezember 2004";"";"";"E";"CLICK-T";"31.12.2004";"";"05.01.2005";"";"";31;"57624215";"";"";"";"";"";"";"";"";""
"1293";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"23.11.2004";"";"15.12.2004";"";"";1;"55013714";"";"";"";"";"";"";"";"";""
"1009";"Arbeitsstunde Technik";30;;"Support bei Umzug ServermaschineDNS & Postfixkonfiguration";"";"";"E";"STD-T";"30.12.2004";"";"30.12.2004";"";"";3;"57112514";"";"";"";"";"";"";"";"";""
"1293";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"23.11.2004";"";"15.12.2004";"";"";1;"55114414";"";"";"";"";"";"";"";"";""
"1294";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"14.11.2004";"";"15.12.2004";"";"";1;"552272814";"";"";"";"";"";"";"";"";""
"1294";"Phantasms";34,48;;"";"";"";"E";"PG-2016";"14.11.2004";"";"15.12.2004";"";"";1;"553274014";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach E-Mail v. lma@tiscali.de";"";"";"E";"RECH-M";"15.12.2004";"";"03.01.2005";"";"";1;"554172117";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach E-Mail v. drefahluwe@aol.com";"";"";"E";"RECH-M";"10.12.2004";"";"03.01.2005";"";"";1;"55518817";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach E-Mail v. uwe-breyer@arcor.de";"";"";"E";"RECH-M";"07.12.2004";"";"03.01.2005";"";"";1;"55619717";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";7,5;;"Bestellung Mehlhorn, Lars v. 01.12.04";"";"";"E";"PP-E";"01.12.2004";"";"04.01.2005";"";"";1;"577243112";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";1,5;;"Bestellung Gerads, Hannelore v. 05.12.04";"";"";"E";"PP-E";"05.12.2004";"";"04.01.2005";"";"";1;"578251612";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";16,7;;"Bestellung Seelbinder, Michaela v. 07.12.04";"";"";"E";"PP-E";"07.12.2004";"";"04.01.2005";"";"";1;"57926412";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";3,75;;"Bestellung Paul, Stephan v. 17.12.04";"";"";"E";"PP-E";"17.12.2004";"";"04.01.2005";"";"";1;"580264612";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";6,65;;"Bestellung Take, Wolfgang v. 20.12.04";"";"";"E";"PP-E";"20.12.2004";"";"04.01.2005";"";"";1;"581271612";"";"";"";"";"";"";"";"";""
"1278";"Hostingpauschale";2,26;;"Hostingpauschale www.adenhallen.deanteilig 24.11.04 bis 30.11.04";"";"";"E";"HOS-P";"01.12.2004";"";"05.01.2005";"";"";1;"600283413";"";"";"";"";"";"";"";"";""
"1039";"Arbeitsstunde Technik";45;;"Update www.gbf-saar.deAktualisierung AGB, Kontakte Infomaterial";"";"";"E";"STD-T";"16.12.2004";"";"16.12.2004";"";"";0,75;"557123513";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";6,9;;"Bestellung Armbrustmacher, Peter v. 20.12.04";"";"";"E";"PP-E";"20.12.2004";"";"04.01.2005";"";"";1;"582275312";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";22,62;;"Bestellung Henrich, Anna v. 23.12.04";"";"";"E";"PP-E";"23.12.2004";"";"04.01.2005";"";"";1;"583284012";"";"";"";"";"";"";"";"";""
"1022";"Webentwicklung / Design";250;;"Erstellung www.urlaubsalarm.de";"";"";"E";"WEB";"16.12.2004";"";"16.12.2004";"";"";1;"558151213";"";"";"";"";"";"";"";"";""
"1295";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"30.11.2004";"";"17.12.2004";"";"";1;"559554313";"";"";"";"";"";"";"";"";""
"1295";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"30.11.2004";"";"17.12.2004";"";"";1;"560555413";"";"";"";"";"";"";"";"";""
"1295";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"30.11.2004";"";"17.12.2004";"";"";1;"56156213";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";22,1;;"Bestellung Susanne Fischer v. 05.11.04";"";"";"E";"PP-E";"05.11.2004";"";"17.12.2004";"";"";1;"56361214";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";18,2;;"Bestellung Sylvia Zesch v. 13.11.04";"";"";"E";"PP-E";"13.11.2004";"";"17.12.2004";"";"";1;"5647814";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";4,9;;"Bestellung Francoise Heitkötter v. 19.11.04";"";"";"E";"PP-E";"19.11.2004";"";"17.12.2004";"";"";1;"56575114";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";12,3;;"Bestellung Andreas Moser v. 25.11.04";"";"";"E";"PP-E";"25.11.2004";"";"17.12.2004";"";"";1;"566102914";"";"";"";"";"";"";"";"";""
"1014";"Arbeitsstunde Technik";35;;"Neukonfiguration der E-Mailadressen und -verteiler";"";"";"E";"STD-T";"22.12.2004";"";"03.01.2005";"";"";1,5;"567573911";"";"";"";"";"";"";"";"";""
"1110";"Webentwicklung / Design";45;;"Update www.gaswerk-illingen.de gemäßIhren Änderungsmitteilungen";"";"";"E";"WEB";"14.01.2005";"";"17.01.2005";"";"";1;"606271512";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";802,13;;"";"";"";"E";"PP-E";"16.08.2005";"";"16.08.2005";"";"";1;"838225412";"";"";"";"";"";"";"";"";""
"1296";"zusätzliche MySQL Datenbank";2;;"2 zusätzliche MySQL-Datenbankenzu http://www.lustkauf24.net";"";"30.04.2005";"J";"MYSQL";"01.12.2004";"01.05.2005";"";"";"";2;"568195713";"";"";"";"";"";"";"";"";""
"1296";"Standard Hosting";5,5;;"Standard Hosting www.lustkauf24.netsowie Optionen 2 x MySQLanteilig von 20.11.04 bis 30.11.04";"";"";"E";"HOS-S";"20.11.2004";"";"27.12.2004";"";"";1;"569243813";"";"";"";"";"";"";"";"";""
"1329";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"13.02.2005";"";"31.03.2005";"";"";1;"71522513";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"Gesamttraffic Oktober 20053004,85 MB = 2,9344 GB";"";"";"E";"TRAF-M";"31.10.2005";"";"04.11.2005";"";"";2;"876323811";"";"";"";"";"";"";"";"";""
"1390";"Edimax Netzwerkkarte";4;;"Lieferung am 12.01.2007";"";"";"E";"";"13.01.2007";"";"17.01.2007";"";"";1;"1097303714";"";"";"";"";"";"";"";"";""
"1210";"5 zusätzliche POP3 Postfächer";0,862;;"2 x 5 zusätzliche Postfächerzu Webserver web83 (www.lzw.de)";"";"";"J";"POP3";"03.01.2005";"01.08.2006";"";"";"";2;"572443812";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"Gesamttrafficvolumen E-MailDezember 2004 = 16,05 GB";"";"";"E";"TRAF-M";"31.12.2004";"";"03.01.2005";"";"";15;"573132214";"";"";"";"";"";"";"";"";""
"1297";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"21.11.2004";"";"04.01.2005";"";"";1;"584113615";"";"";"";"";"";"";"";"";""
"1297";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"21.11.2004";"";"04.01.2005";"";"";1;"58512915";"";"";"";"";"";"";"";"";""
"1297";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"21.11.2004";"";"04.01.2005";"";"";1;"586122015";"";"";"";"";"";"";"";"";""
"1298";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"19.11.2004";"";"04.01.2005";"";"";1;"587202115";"";"";"";"";"";"";"";"";""
"1298";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"19.11.2004";"";"04.01.2005";"";"";1;"588203515";"";"";"";"";"";"";"";"";""
"1298";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"19.11.2004";"";"04.01.2005";"";"";1;"589204915";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach Maileingang von madeleines1282@web.de";"";"";"E";"RECH-M";"07.01.2005";"";"01.02.2005";"";"";1;"607365212";"";"";"";"";"";"";"";"";""
"1299";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"29.12.2004";"";"04.01.2005";"";"";1;"590304615";"";"";"";"";"";"";"";"";""
"1300";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"12.12.2004";"";"04.01.2005";"";"";1;"591325915";"";"";"";"";"";"";"";"";""
"1300";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"12.12.2004";"";"04.01.2005";"";"";1;"592331415";"";"";"";"";"";"";"";"";""
"1300";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"12.12.2004";"";"04.01.2005";"";"";1;"593332915";"";"";"";"";"";"";"";"";""
"1301";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"14.12.2004";"";"04.01.2005";"";"";1;"594345115";"";"";"";"";"";"";"";"";""
"1301";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"14.12.2004";"";"04.01.2005";"";"";1;"595351215";"";"";"";"";"";"";"";"";""
"1301";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"14.12.2004";"";"04.01.2005";"";"";1;"596352515";"";"";"";"";"";"";"";"";""
"1390";"Rutenbeck Datendose Cat5e";9;;"Lieferung am 12.01.2007";"";"";"E";"";"13.01.2007";"";"17.01.2007";"";"";2;"1098311714";"";"";"";"";"";"";"";"";""
"1390";"Aufputzgehäuse Datendose";1,5;;"Lieferung am 12.01.2007";"";"";"E";"";"13.01.2007";"";"17.01.2007";"";"";2;"1099314514";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";348,28;;"";"";"";"E";"PP-E";"17.12.2004";"";"04.01.2005";"";"";1;"597135016";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";1206,93;;"";"";"";"E";"PP-E";"15.12.2004";"";"04.01.2005";"";"";1;"598255216";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";524,95;;"";"";"";"E";"PP-E";"10.01.2005";"";"10.01.2005";"";"";1;"603472013";"";"";"";"";"";"";"";"";""
"1303";"Standard Hosting";9,57;;"Standard Hosting www.angelmaus.deAnteilig 05.01.2005 bis 31.01.2005";"";"";"E";"HOS-S";"11.01.2005";"";"13.01.2005";"";"";1;"604274615";"";"";"";"";"";"";"";"";""
"1313";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"25.01.2005";"";"15.02.2005";"";"";1;"647381716";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";15,9;;"Bestellung Jansen, Christine v. 04.01.05";"";"";"E";"PP-E";"04.01.2005";"";"08.02.2005";"";"";1;"64021115";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach Mail von gtreuholz@t-online.de";"";"";"E";"RECH-M";"07.01.2005";"";"01.02.2005";"";"";1;"608381512";"";"";"";"";"";"";"";"";""
"1313";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"25.01.2005";"";"15.02.2005";"";"";1;"648383116";"";"";"";"";"";"";"";"";""
"1314";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"23.01.2005";"";"15.02.2005";"";"";1;"649395316";"";"";"";"";"";"";"";"";""
"1306";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"21.12.2004";"";"17.01.2005";"";"";1;"610132415";"";"";"";"";"";"";"";"";""
"1306";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"21.12.2004";"";"17.01.2005";"";"";1;"611134215";"";"";"";"";"";"";"";"";""
"1306";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"21.12.2004";"";"17.01.2005";"";"";1;"612135015";"";"";"";"";"";"";"";"";""
"1307";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"16.12.2004";"";"17.01.2005";"";"";1;"613155115";"";"";"";"";"";"";"";"";""
"1307";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"16.12.2004";"";"17.01.2005";"";"";1;"61416415";"";"";"";"";"";"";"";"";""
"1307";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"16.12.2004";"";"17.01.2005";"";"";1;"615161415";"";"";"";"";"";"";"";"";""
"1308";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"22.12.2004";"";"17.01.2005";"";"";1;"616204716";"";"";"";"";"";"";"";"";""
"1308";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"22.12.2004";"";"17.01.2005";"";"";1;"61721216";"";"";"";"";"";"";"";"";""
"1308";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"22.12.2004";"";"17.01.2005";"";"";1;"618211016";"";"";"";"";"";"";"";"";""
"1310";"Werbung swingerclubs.de";17,24;;"";"";"";"E";"SC-W";"20.01.2005";"";"20.01.2005";"";"";1;"621115310";"";"";"";"";"";"";"";"";""
"1252";"Werbepauschale swingerclubs.de";80;;"";"";"";"J";"SCWERB";"18.01.2005";"01.04.2005";"";"";"";1;"620481311";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";-12,3;;"Stornierung Bestellung Moser, Andreas";"";"";"E";"PP-E";"18.01.2005";"";"08.02.2005";"";"";1;"621491411";"";"";"";"";"";"";"";"";""
"1034";"Arbeitsstunde Technik";40;;"Fehlersuche in einem Skript";"";"";"E";"STD-T";"18.01.2005";"";"01.02.2005";"";"";1;"622415611";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach E-Mail von bodo.gross@planet-interkom.de";"";"";"E";"RECH-M";"18.01.2005";"";"01.02.2005";"";"";1;"623432411";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"E-Mailtraffic Januar 2005Gesamttraffic 4,5 GB";"";"";"E";"TRAF-M";"31.01.2005";"";"01.02.2005";"";"";4;"636562513";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"E-Mailtraffic Februar 2005E-Mailtraffic insgesamt 4,1 GB";"";"";"E";"TRAF-M";"28.02.2005";"";"02.03.2005";"";"";4;"676444413";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";8,4;;"Bestellung Zimmermann, Michael v. 09.01.05";"";"";"E";"PP-E";"09.01.2005";"";"08.02.2005";"";"";1;"64124715";"";"";"";"";"";"";"";"";""
"1123";"Partnerprovision";218,78;;"";"";"";"E";"PP-E";"07.03.2005";"";"01.04.2005";"";"";1;"71841614";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";1,75;;"Bestellung Ehrhardt, K.H. v. 13.01.05";"";"";"E";"PP-E";"13.01.2005";"";"08.02.2005";"";"";1;"64232615";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";1,5;;"Bestellung Wilke, Christina v. 21.01.05";"";"";"E";"PP-E";"21.01.2005";"";"08.02.2005";"";"";1;"643101815";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";4,9;;"Bestellung Ploog, Jens v. 31.01.05";"";"";"E";"PP-E";"31.01.2005";"";"08.02.2005";"";"";1;"64411515";"";"";"";"";"";"";"";"";""
"1022";"Werbeklick Textlink";0,05;;"Textlinkklicks Januar 2005";"";"";"E";"CLICK-T";"04.03.2005";"";"04.03.2005";"";"";363;"679305314";"";"";"";"";"";"";"";"";""
"1034";"Arbeitsstunde Technik / Programmierung";40;;"Programmierarbeiten 10.02.05";"";"";"E";"STD-T";"10.02.2005";"";"15.02.2005";"";"";9,5;"645402011";"";"";"";"";"";"";"";"";""
"1022";"Allgemeine Dienstleistung";200;;"Ankauf nightliner.net über SEDO";"";"";"E";"SER";"15.02.2005";"";"18.02.2005";"";"";1;"646555813";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";12,8;;"Bestellung Steinbrener, Ursula v. 06.02.05";"";"";"E";"PP-E";"06.02.2005";"";"07.03.2005";"";"";1;"680243112";"";"";"";"";"";"";"";"";""
"1314";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"23.01.2005";"";"15.02.2005";"";"";1;"650401516";"";"";"";"";"";"";"";"";""
"1249";"Arbeitsstunde Technik";40;;"Programmierarbeiten Projekt ip-adress.comArbeiten wurden ausgeführt in der Zeit vom 20.09. bis 25.09.06";"";"";"E";"STD-T";"25.09.2006";"";"25.09.2006";"";"";4,5;"1030395912";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";294,84;;"";"";"";"E";"PP-E";"18.01.2005";"";"16.02.2005";"";"";1;"652144317";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";387,93;;"";"";"";"E";"PP-E";"18.02.2005";"";"18.02.2005";"";"";1;"654423011";"";"";"";"";"";"";"";"";""
"1276";"Gutschrift Hosting";-54;;"Gutschrift Hosting wegen Kündigung";"";"";"E";"";"18.02.2005";"";"18.02.2005";"";"";1;"655321813";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633818.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"656104212";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633718.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"657123512";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633618.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"658133812";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";1506,9;;"";"";"";"E";"PP-E";"15.02.2005";"";"15.02.2005";"";"";1;"646375214";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633518.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"659141412";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633418.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"660145912";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633318.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"661153612";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Suche nach Mail von st.lampe@tiscalinet.de";"";"";"E";"RECH-M";"21.02.2005";"";"02.03.2005";"";"";1;"66331113";"";"";"";"";"";"";"";"";""
"1315";"Werbung swingerclubs.de";20;;"Bewerbung von www.castmedia.de unterhttp://www.swingerclubs.de/forum.php/thread/633218.02.2005 bis 18.03.2005";"";"";"E";"SC-W";"21.02.2005";"";"21.02.2005";"";"";1;"66216912";"";"";"";"";"";"";"";"";""
"1318";"Swinger 2000";42,2414;;"Lieferung 11.01.2005";"";"";"E";"PG-2021";"11.01.2005";"";"23.02.2005";"";"";1;"669523515";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";4,9;;"Bestellung Schulder, Hans v. 09.02.05";"";"";"E";"PP-E";"09.02.2005";"";"07.03.2005";"";"";1;"681251512";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";14,8;;"Bestellung hischam malhas enraf gmbh v. 20.02.05";"";"";"E";"PP-E";"07.03.2005";"";"07.03.2005";"";"";1;"682254712";"";"";"";"";"";"";"";"";""
"1252";"Partnerprovision";3,65;;"Bestellung Koppers, Rainer v. 25.02.05";"";"";"E";"PP-E";"25.02.2005";"";"07.03.2005";"";"";1;"683262812";"";"";"";"";"";"";"";"";""
"1067";"Verlängerung vBulletin Lizenz www.mcsforum.com";23,5;;"";"";"";"E";"";"22.02.2005";"";"07.03.2005";"";"";1;"684192014";"";"";"";"";"";"";"";"";""
"1319";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"03.02.2005";"";"07.03.2005";"";"";1;"685563315";"";"";"";"";"";"";"";"";""
"1318";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"11.01.2005";"";"23.02.2005";"";"";1;"67053215";"";"";"";"";"";"";"";"";""
"1318";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"11.01.2005";"";"23.02.2005";"";"";1;"67153915";"";"";"";"";"";"";"";"";""
"1067";"vBulletin Lizenz";143,97;;"vBulletin 3.0.7vBulletin Kundennummer 587292711583vBulletin Passwort 9457ede31f23";"";"";"E";"";"28.02.2005";"";"07.03.2005";"";"";1;"672363514";"";"";"";"";"";"";"";"";""
"1067";"Arbeitsstunde Technik";45;;"Installation vBulletin auf Webspace";"";"";"E";"STD-T";"28.02.2005";"";"07.03.2005";"";"";1;"673512914";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";1511,83;;"";"";"";"E";"PP-E";"31.03.2005";"";"31.03.2005";"";"";1;"716492613";"";"";"";"";"";"";"";"";""
"1319";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"03.02.2005";"";"07.03.2005";"";"";1;"68657115";"";"";"";"";"";"";"";"";""
"1319";"Herzbox";21,55;;"Bestellung vom 03.02.2005";"";"";"E";"PG-2026";"03.02.2005";"";"07.03.2005";"";"";1;"68758115";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"E-Mailtraffic auf 212.227.110.178 im März 2005, insgesamt 5800,75 MB5800,75 MB / 1024= 5,66 GB";"";"";"E";"TRAF-M";"31.03.2005";"";"01.04.2005";"";"";5;"717453111";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";600,88;;"";"";"";"E";"PP-E";"18.03.2005";"";"01.04.2005";"";"";1;"72004316";"";"";"";"";"";"";"";"";""
"1320";"Swinger 2000";42,2414;;"Bestellung vom 10.01.05";"";"";"E";"PG-2021";"10.01.2005";"";"07.03.2005";"";"";1;"68862216";"";"";"";"";"";"";"";"";""
"1320";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"10.01.2005";"";"07.03.2005";"";"";1;"68965116";"";"";"";"";"";"";"";"";""
"1322";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"31.01.2005";"";"08.03.2005";"";"";1;"6946413";"";"";"";"";"";"";"";"";""
"1320";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"10.01.2005";"";"07.03.2005";"";"";1;"6907116";"";"";"";"";"";"";"";"";""
"1321";"Pantomime Erotika";42,24;;"Bestellung vom 11.01.2005";"";"";"E";"PG-2010";"11.01.2005";"";"07.03.2005";"";"";1;"6919816";"";"";"";"";"";"";"";"";""
"1321";"Nachnahmezuschlag Versand Inland";2,5862;;"";"";"";"E";"PG-VN";"11.01.2005";"";"07.03.2005";"";"";1;"69293816";"";"";"";"";"";"";"";"";""
"1323";"Swinger 2000";42,2414;;"";"";"";"E";"PG-2021";"14.02.2005";"";"08.03.2005";"";"";1;"696373414";"";"";"";"";"";"";"";"";""
"1321";"Versand Inland";2,5862;;"";"";"";"E";"PG-V";"11.01.2005";"";"07.03.2005";"";"";1;"69395316";"";"";"";"";"";"";"";"";""
